index Pedidos|Parlamentar|Período|Pedido
1|MarcantÔnio Dourado|Setembro de 2018|PEDIDO Nº: 330 - R$ 15.450,00
1|MarcantÔnio Dourado|Outubro de 2018|PEDIDO Nº: 406 - R$ 15.387,00
1|Miguel Coelho|Fevereiro de 2015|PEDIDO Nº: 415903-MC/2015 - R$ 11.869,50
2|Miguel Coelho|Fevereiro de 2015|COMPLEMENTO Nº: 625357-MC/2015 - R$ 3.580,50
1|Miguel Coelho|Março de 2015|PEDIDO Nº: 887756-MC/2015 - R$ 15.013,00
1|Miguel Coelho|Abril de 2015|PEDIDO Nº: 776419-MC/2015 - R$ 14.970,00
2|Miguel Coelho|Abril de 2015|COMPLEMENTO Nº: 189241-MC/2015 - R$ 480,00
1|Miguel Coelho|Maio de 2015|PEDIDO Nº: 191122-MC/2015 - R$ 14.952,00
2|Miguel Coelho|Maio de 2015|COMPLEMENTO Nº: 864690-MC/2015 - R$ 498,00
1|Miguel Coelho|Junho de 2015|PEDIDO Nº: 706624-MC/2015 - R$ 4.500,00
2|Miguel Coelho|Junho de 2015|COMPLEMENTO Nº: 998497-MC/2015 - R$ 550,00
3|Miguel Coelho|Junho de 2015|COMPLEMENTO Nº: 808955-MC/2015 - R$ 10.400,00
1|Miguel Coelho|Julho de 2015|PEDIDO Nº: 805123-MC/2015 - R$ 4.500,00
2|Miguel Coelho|Julho de 2015|COMPLEMENTO Nº: 328490-MC/2015 - R$ 10.400,00
3|Miguel Coelho|Julho de 2015|COMPLEMENTO Nº: 002301-MC/2015 - R$ 254,69
1|Miguel Coelho|Agosto de 2015|PEDIDO Nº: 137438-MC/2015 - R$ 4.500,00
2|Miguel Coelho|Agosto de 2015|COMPLEMENTO Nº: 003250-MC/2015 - R$ 550,00
3|Miguel Coelho|Agosto de 2015|COMPLEMENTO Nº: 782136-MC/2015 - R$ 10.400,00
1|Miguel Coelho|Setembro de 2015|PEDIDO Nº: 768356-MC/2015 - R$ 9.500,00
2|Miguel Coelho|Setembro de 2015|COMPLEMENTO Nº: 878695-MC/2015 - R$ 5.950,00
1|Miguel Coelho|Outubro de 2015|PEDIDO Nº: 209084-MC/2015 - R$ 4.985,00
2|Miguel Coelho|Outubro de 2015|COMPLEMENTO Nº: 553744-MC/2015 - R$ 10.400,00
1|Miguel Coelho|Novembro de 2015|PEDIDO Nº: 903450-MC/2015 - R$ 15.450,00
1|Miguel Coelho|Dezembro de 2015|PEDIDO Nº: 604220-MC/2015 - R$ 20,00
2|Miguel Coelho|Dezembro de 2015|COMPLEMENTO Nº: 288154-MC/2016 - R$ 14.887,50
1|Miguel Coelho|Janeiro de 2016|PEDIDO Nº: 604272-MC/2015 - R$ 14.900,00
2|Miguel Coelho|Janeiro de 2016|COMPLEMENTO Nº: 507369-MC/2016 - R$ 550,00
1|Miguel Coelho|Fevereiro de 2016|PEDIDO Nº: 486397-MC/2016 - R$ 10.397,00
2|Miguel Coelho|Fevereiro de 2016|COMPLEMENTO Nº: 626508-MC/2016 - R$ 5.000,00
1|Miguel Coelho|Março de 2016|PEDIDO Nº: 263906-MC/2016 - R$ 4.500,00
2|Miguel Coelho|Março de 2016|COMPLEMENTO Nº: 269143-MC/2016 - R$ 5.000,00
3|Miguel Coelho|Março de 2016|COMPLEMENTO Nº: 598877-MC/2016 - R$ 5.400,00
4|Miguel Coelho|Março de 2016|COMPLEMENTO Nº: 509312-MC/2016 - R$ 498,95
1|Miguel Coelho|Abril de 2016|PEDIDO Nº: 270430-MC/2016 - R$ 5.000,00
2|Miguel Coelho|Abril de 2016|COMPLEMENTO Nº: 292341-MC/2016 - R$ 9.900,00
3|Miguel Coelho|Abril de 2016|COMPLEMENTO Nº: 516252-MC/2016 - R$ 550,00
1|Miguel Coelho|Maio de 2016|PEDIDO Nº: 605511-MC/2016 - R$ 10.000,00
2|Miguel Coelho|Maio de 2016|COMPLEMENTO Nº: 205828-MC/2016 - R$ 5.400,00
1|Miguel Coelho|Junho de 2016|PEDIDO Nº: 726697-MC/2016 - R$ 5.000,00
2|Miguel Coelho|Junho de 2016|COMPLEMENTO Nº: 805098-MC/2016 - R$ 10.400,00
1|Miguel Coelho|Julho de 2016|PEDIDO Nº: 343720-MC/2016 - R$ 15.400,00
1|Miguel Coelho|Agosto de 2016|PEDIDO Nº: 379833-MC/2016 - R$ 15.400,00
1|Miguel Coelho|Setembro de 2016|PEDIDO Nº: 194385-MC/2016 - R$ 15.400,00
1|Miguel Coelho|Outubro de 2016|PEDIDO Nº: 290085-MC/2016 - R$ 15.400,00
1|Miguel Coelho|Novembro de 2016|PEDIDO Nº: 500461-MC/2016 - R$ 15.400,00
1|Miguel Coelho|Dezembro de 2016|PEDIDO Nº: 502645-MC/2016 - R$ 10.000,00
2|Miguel Coelho|Dezembro de 2016|COMPLEMENTO Nº: 690804-MC/2017 - R$ 5.400,00
1|Odacy Amorim|Fevereiro de 2015|PEDIDO Nº: 406802-OA/2015 - R$ 12.072,66
2|Odacy Amorim|Fevereiro de 2015|COMPLEMENTO Nº: 376767-OA/2015 - R$ 3.377,34
1|Odacy Amorim|Março de 2015|PEDIDO Nº: 330544-OA/2015 - R$ 9.963,04
2|Odacy Amorim|Março de 2015|COMPLEMENTO Nº: 715910-OA/2015 - R$ 5.486,96
1|Odacy Amorim|Abril de 2015|PEDIDO Nº: 844851-OA/2015 - R$ 12.043,14
2|Odacy Amorim|Abril de 2015|COMPLEMENTO Nº: 889092-OA/2015 - R$ 3.406,86
1|Odacy Amorim|Maio de 2015|PEDIDO Nº: 657235-OA/2015 - R$ 8.530,78
2|Odacy Amorim|Maio de 2015|COMPLEMENTO Nº: 343566-OA/2015 - R$ 6.109,17
3|Odacy Amorim|Maio de 2015|COMPLEMENTO Nº: 684324-OA/2015 - R$ 810,05
1|Odacy Amorim|Junho de 2015|PEDIDO Nº: 642660-OA/2015 - R$ 4.970,00
2|Odacy Amorim|Junho de 2015|COMPLEMENTO Nº: 271536-OA/2015 - R$ 9.761,59
3|Odacy Amorim|Junho de 2015|COMPLEMENTO Nº: 346987-OA/2015 - R$ 716,00
1|Odacy Amorim|Julho de 2015|PEDIDO Nº: 486850-OA/2015 - R$ 8.530,78
2|Odacy Amorim|Julho de 2015|COMPLEMENTO Nº: 823881-OA/2015 - R$ 4.846,62
3|Odacy Amorim|Julho de 2015|COMPLEMENTO Nº: 622015-OA/2015 - R$ 2.072,00
1|Odacy Amorim|Agosto de 2015|PEDIDO Nº: 157312-OA/2015 - R$ 5.561,50
2|Odacy Amorim|Agosto de 2015|COMPLEMENTO Nº: 926282-OA/2015 - R$ 4.200,00
3|Odacy Amorim|Agosto de 2015|COMPLEMENTO Nº: 957297-OA/2015 - R$ 3.734,34
4|Odacy Amorim|Agosto de 2015|COMPLEMENTO Nº: 348570-OA/2015 - R$ 780,00
5|Odacy Amorim|Agosto de 2015|COMPLEMENTO Nº: 684331-OA/2015 - R$ 1.056,46
1|Odacy Amorim|Setembro de 2015|PEDIDO Nº: 385831-OA/2015 - R$ 13.967,50
2|Odacy Amorim|Setembro de 2015|COMPLEMENTO Nº: 073394-OA/2015 - R$ 1.470,00
1|Odacy Amorim|Outubro de 2015|PEDIDO Nº: 471519-OA/2015 - R$ 10.611,71
2|Odacy Amorim|Outubro de 2015|COMPLEMENTO Nº: 103943-OA/2015 - R$ 4.838,29
1|Odacy Amorim|Novembro de 2015|PEDIDO Nº: 772225-OA/2015 - R$ 1.288,95
2|Odacy Amorim|Novembro de 2015|COMPLEMENTO Nº: 073247-OA/2015 - R$ 14.161,05
1|Odacy Amorim|Dezembro de 2015|PEDIDO Nº: 084899-OA/2015 - R$ 1.331,41
2|Odacy Amorim|Dezembro de 2015|COMPLEMENTO Nº: 592137-OA/2016 - R$ 9.443,99
1|Odacy Amorim|Janeiro de 2016|PEDIDO Nº: 580987-OA/2016 - R$ 15.450,00
1|Odacy Amorim|Fevereiro de 2016|PEDIDO Nº: 229905-OA/2016 - R$ 15.450,00
1|Odacy Amorim|Março de 2016|PEDIDO Nº: 166851-OA/2016 - R$ 9.402,61
2|Odacy Amorim|Março de 2016|COMPLEMENTO Nº: 366559-OA/2016 - R$ 5.575,10
1|Odacy Amorim|Abril de 2016|PEDIDO Nº: 530657-OA/2016 - R$ 10.383,43
2|Odacy Amorim|Abril de 2016|COMPLEMENTO Nº: 581715-OA/2016 - R$ 1.848,56
3|Odacy Amorim|Abril de 2016|COMPLEMENTO Nº: 291746-OA/2016 - R$ 2.000,00
4|Odacy Amorim|Abril de 2016|COMPLEMENTO Nº: 811169-OA/2016 - R$ 719,87
5|Odacy Amorim|Abril de 2016|COMPLEMENTO Nº: 519543-OA/2016 - R$ 301,76
1|Odacy Amorim|Maio de 2016|PEDIDO Nº: 291705-OA/2016 - R$ 15.277,61
1|Odacy Amorim|Junho de 2016|PEDIDO Nº: 372987-OA/2016 - R$ 12.968,00
2|Odacy Amorim|Junho de 2016|COMPLEMENTO Nº: 830900-OA/2016 - R$ 1.886,12
3|Odacy Amorim|Junho de 2016|COMPLEMENTO Nº: 427224-OA/2016 - R$ 595,88
1|Odacy Amorim|Julho de 2016|PEDIDO Nº: 663770-OA/2016 - R$ 9.023,44
2|Odacy Amorim|Julho de 2016|COMPLEMENTO Nº: 207802-OA/2016 - R$ 6.301,27
1|Odacy Amorim|Agosto de 2016|PEDIDO Nº: 815710-OA/2016 - R$ 8.258,57
2|Odacy Amorim|Agosto de 2016|COMPLEMENTO Nº: 427794-OA/2016 - R$ 2.193,76
3|Odacy Amorim|Agosto de 2016|COMPLEMENTO Nº: 414819-OA/2016 - R$ 4.970,00
1|Odacy Amorim|Setembro de 2016|PEDIDO Nº: 571424-OA/2016 - R$ 9.470,00
2|Odacy Amorim|Setembro de 2016|COMPLEMENTO Nº: 784567-OA/2016 - R$ 3.649,07
3|Odacy Amorim|Setembro de 2016|COMPLEMENTO Nº: 411663-OA/2016 - R$ 2.200,00
1|Odacy Amorim|Outubro de 2016|PEDIDO Nº: 786543-OA/2016 - R$ 2.126,64
2|Odacy Amorim|Outubro de 2016|COMPLEMENTO Nº: 508665-OA/2016 - R$ 782,89
3|Odacy Amorim|Outubro de 2016|COMPLEMENTO Nº: 718980-OA/2016 - R$ 11.433,79
1|Odacy Amorim|Novembro de 2016|PEDIDO Nº: 417557-OA/2016 - R$ 6.075,75
2|Odacy Amorim|Novembro de 2016|COMPLEMENTO Nº: 512475-OA/2016 - R$ 8.635,00
1|Odacy Amorim|Dezembro de 2016|PEDIDO Nº: 425421-OA/2016 - R$ 281,09
2|Odacy Amorim|Dezembro de 2016|COMPLEMENTO Nº: 671850-OA/2017 - R$ 4.970,00
1|Odacy Amorim|Janeiro de 2017|PEDIDO Nº: 110104-OA/2017 - R$ 4.970,00
2|Odacy Amorim|Janeiro de 2017|COMPLEMENTO Nº: 868056-OA/2017 - R$ 694,13
1|Odacy Amorim|Fevereiro de 2017|PEDIDO Nº: 469503-OA/2017 - R$ 271,86
2|Odacy Amorim|Fevereiro de 2017|COMPLEMENTO Nº: 162745-OA/2017 - R$ 5.378,65
3|Odacy Amorim|Fevereiro de 2017|COMPLEMENTO Nº: 431368-OA/2017 - R$ 4.197,74
1|Odacy Amorim|Março de 2017|PEDIDO Nº: 083721-OA/2017 - R$ 4.970,00
2|Odacy Amorim|Março de 2017|COMPLEMENTO Nº: 111211-OA/2017 - R$ 1.259,61
3|Odacy Amorim|Março de 2017|COMPLEMENTO Nº: 293079-OA/2017 - R$ 5.319,00
1|Odacy Amorim|Abril de 2017|PEDIDO Nº: 029746-OA/2017 - R$ 218,00
2|Odacy Amorim|Abril de 2017|COMPLEMENTO Nº: 842285-OA/2017 - R$ 10.289,00
1|Odacy Amorim|Maio de 2017|PEDIDO Nº: 614527-OA/2017 - R$ 5.319,00
2|Odacy Amorim|Maio de 2017|COMPLEMENTO Nº: 431892-OA/2017 - R$ 5.603,00
3|Odacy Amorim|Maio de 2017|COMPLEMENTO Nº: 096083-OA/2017 - R$ 1.653,05
1|Odacy Amorim|Junho de 2017|PEDIDO Nº: 022591-OA/2017 - R$ 10.686,60
2|Odacy Amorim|Junho de 2017|COMPLEMENTO Nº: 222706-OA/2017 - R$ 2.158,93
1|Odacy Amorim|Julho de 2017|PEDIDO Nº: 864853-OA/2017 - R$ 10.686,60
1|Odacy Amorim|Agosto de 2017|PEDIDO Nº: 585332-OA/2017 - R$ 10.686,60
2|Odacy Amorim|Agosto de 2017|COMPLEMENTO Nº: 107674-OA/2017 - R$ 2.390,54
1|Odacy Amorim|Setembro de 2017|PEDIDO Nº: 401514-OA/2017 - R$ 10.686,60
2|Odacy Amorim|Setembro de 2017|COMPLEMENTO Nº: 908996-OA/2017 - R$ 4.400,00
1|Odacy Amorim|Outubro de 2017|PEDIDO Nº: 231771-OA/2017 - R$ 10.767,60
2|Odacy Amorim|Outubro de 2017|COMPLEMENTO Nº: 760936-OA/2017 - R$ 4.682,40
1|Odacy Amorim|Novembro de 2017|PEDIDO Nº: 763887-OA/2017 - R$ 15.400,00
1|Odacy Amorim|Dezembro de 2017|PEDIDO Nº: 759581-OA/2017 - R$ 382,89
2|Odacy Amorim|Dezembro de 2017|COMPLEMENTO Nº: 812143-OA/2018 - R$ 10.719,00
1|Odacy Amorim|Janeiro de 2018|PEDIDO Nº: 733754-OA/2018 - R$ 5.367,60
2|Odacy Amorim|Janeiro de 2018|COMPLEMENTO Nº: 665931-OA/2018 - R$ 5.400,00
3|Odacy Amorim|Janeiro de 2018|COMPLEMENTO Nº: 976438-OA/2018 - R$ 4.682,40
1|Odacy Amorim|Fevereiro de 2018|PEDIDO Nº: 666058-OA/2018 - R$ 15.450,00
1|Odacy Amorim|Março de 2018|PEDIDO Nº: 385989-OA/2018 - R$ 4.995,00
2|Odacy Amorim|Março de 2018|COMPLEMENTO Nº: 683507-OA/2018 - R$ 10.455,00
1|Odacy Amorim|Abril de 2018|PEDIDO Nº: 73 - R$ 10.402,50
2|Odacy Amorim|Abril de 2018|COMPLEMENTO Nº: 142 - R$ 5.047,50
1|Odacy Amorim|Maio de 2018|PEDIDO Nº: 102 - R$ 5.400,00
2|Odacy Amorim|Maio de 2018|COMPLEMENTO Nº: 234 - R$ 4.912,84
1|Odacy Amorim|Junho de 2018|PEDIDO Nº: 210 - R$ 5.400,00
2|Odacy Amorim|Junho de 2018|COMPLEMENTO Nº: 254 - R$ 5.367,60
1|Odacy Amorim|Julho de 2018|PEDIDO Nº: 236 - R$ 10.767,60
1|Odacy Amorim|Agosto de 2018|PEDIDO Nº: 326 - R$ 10.767,60
1|Odacy Amorim|Outubro de 2018|PEDIDO Nº: 474 - R$ 10.767,60
1|Pastor Cleiton Collins|Fevereiro de 2015|PEDIDO Nº: 884725-PC/2015 - R$ 15.450,00
1|Pastor Cleiton Collins|Março de 2015|PEDIDO Nº: 380375-PC/2015 - R$ 15.450,00
1|Pastor Cleiton Collins|Abril de 2015|PEDIDO Nº: 154079-PC/2015 - R$ 15.450,00
1|Pastor Cleiton Collins|Maio de 2015|PEDIDO Nº: 761112-PC/2015 - R$ 15.450,00
1|Pastor Cleiton Collins|Junho de 2015|PEDIDO Nº: 849630-PC/2015 - R$ 12.759,45
2|Pastor Cleiton Collins|Junho de 2015|COMPLEMENTO Nº: 869866-PC/2015 - R$ 2.690,55
1|Pastor Cleiton Collins|Julho de 2015|PEDIDO Nº: 272705-PC/2015 - R$ 14.479,00
1|Pastor Cleiton Collins|Agosto de 2015|PEDIDO Nº: 965720-PC/2015 - R$ 13.908,70
2|Pastor Cleiton Collins|Agosto de 2015|COMPLEMENTO Nº: 151625-PC/2015 - R$ 1.541,30
1|Pastor Cleiton Collins|Setembro de 2015|PEDIDO Nº: 384070-PC/2015 - R$ 15.342,60
1|Pastor Cleiton Collins|Outubro de 2015|PEDIDO Nº: 894566-PC/2015 - R$ 15.425,71
1|Pastor Cleiton Collins|Novembro de 2015|PEDIDO Nº: 817950-PC/2015 - R$ 15.450,00
1|Pastor Cleiton Collins|Dezembro de 2015|PEDIDO Nº: 154613-PC/2015 - R$ 5.000,00
2|Pastor Cleiton Collins|Dezembro de 2015|COMPLEMENTO Nº: 506384-PC/2016 - R$ 10.270,60
1|Pastor Cleiton Collins|Janeiro de 2016|PEDIDO Nº: 281959-PC/2016 - R$ 10.270,60
2|Pastor Cleiton Collins|Janeiro de 2016|COMPLEMENTO Nº: 329880-PC/2016 - R$ 5.000,00
1|Pastor Cleiton Collins|Fevereiro de 2016|PEDIDO Nº: 157746-PC/2016 - R$ 10.270,60
2|Pastor Cleiton Collins|Fevereiro de 2016|COMPLEMENTO Nº: 014196-PC/2016 - R$ 4.999,40
1|Pastor Cleiton Collins|Março de 2016|PEDIDO Nº: 728683-PC/2016 - R$ 10.270,60
2|Pastor Cleiton Collins|Março de 2016|COMPLEMENTO Nº: 421733-PC/2016 - R$ 2.600,00
1|Pastor Cleiton Collins|Abril de 2016|PEDIDO Nº: 082634-PC/2016 - R$ 10.241,00
1|Pastor Cleiton Collins|Maio de 2016|PEDIDO Nº: 873402-PC/2016 - R$ 9.850,10
1|Pastor Cleiton Collins|Junho de 2016|PEDIDO Nº: 110468-PC/2016 - R$ 9.970,60
2|Pastor Cleiton Collins|Junho de 2016|COMPLEMENTO Nº: 458580-PC/2016 - R$ 700,00
1|Pastor Cleiton Collins|Julho de 2016|PEDIDO Nº: 455932-PC/2016 - R$ 6.970,60
1|Pastor Cleiton Collins|Agosto de 2016|PEDIDO Nº: 624346-PC/2016 - R$ 7.185,35
1|Pastor Cleiton Collins|Setembro de 2016|PEDIDO Nº: 468917-PC/2016 - R$ 7.045,00
1|Pastor Cleiton Collins|Outubro de 2016|PEDIDO Nº: 011381-PC/2016 - R$ 7.567,10
1|Pastor Cleiton Collins|Novembro de 2016|PEDIDO Nº: 995241-PC/2016 - R$ 8.370,60
1|Pastor Cleiton Collins|Dezembro de 2016|PEDIDO Nº: 447537-PC/2016 - R$ 236,90
2|Pastor Cleiton Collins|Dezembro de 2016|COMPLEMENTO Nº: 339237-PC/2017 - R$ 6.970,60
1|Pastor Cleiton Collins|Janeiro de 2017|PEDIDO Nº: 544536-PC/2017 - R$ 6.970,60
1|Pastor Cleiton Collins|Fevereiro de 2017|PEDIDO Nº: 629967-PC/2017 - R$ 10.848,41
2|Pastor Cleiton Collins|Fevereiro de 2017|COMPLEMENTO Nº: 388175-PC/2017 - R$ 2.795,11
1|Pastor Cleiton Collins|Março de 2017|PEDIDO Nº: 492967-PC/2017 - R$ 13.820,60
1|Pastor Cleiton Collins|Abril de 2017|PEDIDO Nº: 992442-PC/2017 - R$ 13.820,60
1|Pastor Cleiton Collins|Maio de 2017|PEDIDO Nº: 022866-PC/2017 - R$ 8.990,45
2|Pastor Cleiton Collins|Maio de 2017|COMPLEMENTO Nº: 834649-PC/2017 - R$ 1.526,56
1|Pastor Cleiton Collins|Junho de 2017|PEDIDO Nº: 534817-PC/2017 - R$ 8.870,60
2|Pastor Cleiton Collins|Junho de 2017|COMPLEMENTO Nº: 760996-PC/2017 - R$ 5.407,50
1|Pastor Cleiton Collins|Julho de 2017|PEDIDO Nº: 365010-PC/2017 - R$ 11.249,05
1|Pastor Cleiton Collins|Agosto de 2017|PEDIDO Nº: 989262-PC/2017 - R$ 6.970,60
2|Pastor Cleiton Collins|Agosto de 2017|COMPLEMENTO Nº: 501155-PC/2017 - R$ 8.479,40
1|Pastor Cleiton Collins|Setembro de 2017|PEDIDO Nº: 890147-PC/2017 - R$ 7.336,50
2|Pastor Cleiton Collins|Setembro de 2017|COMPLEMENTO Nº: 791684-PC/2017 - R$ 5.407,50
3|Pastor Cleiton Collins|Setembro de 2017|COMPLEMENTO Nº: 922691-PC/2017 - R$ 350,00
1|Pastor Cleiton Collins|Outubro de 2017|PEDIDO Nº: 142741-PC/2017 - R$ 8.968,55
2|Pastor Cleiton Collins|Outubro de 2017|COMPLEMENTO Nº: 776633-PC/2017 - R$ 6.481,45
1|Pastor Cleiton Collins|Novembro de 2017|PEDIDO Nº: 159881-PC/2017 - R$ 10.856,37
1|Pastor Cleiton Collins|Dezembro de 2017|PEDIDO Nº: 769450-PC/2017 - R$ 188,90
2|Pastor Cleiton Collins|Dezembro de 2017|COMPLEMENTO Nº: 813899-PC/2018 - R$ 12.377,60
1|Pastor Cleiton Collins|Janeiro de 2018|PEDIDO Nº: 067681-PC/2018 - R$ 12.378,10
2|Pastor Cleiton Collins|Janeiro de 2018|COMPLEMENTO Nº: 560466-PC/2018 - R$ 1.900,00
1|Pastor Cleiton Collins|Fevereiro de 2018|PEDIDO Nº: 067559-PC/2018 - R$ 10.775,10
2|Pastor Cleiton Collins|Fevereiro de 2018|COMPLEMENTO Nº: 300019-PC/2018 - R$ 2.100,00
1|Pastor Cleiton Collins|Março de 2018|PEDIDO Nº: 465867-PC/2018 - R$ 13.006,90
1|Pastor Cleiton Collins|Abril de 2018|PEDIDO Nº: 60 - R$ 8.289,60
1|Pastor Cleiton Collins|Maio de 2018|PEDIDO Nº: 96 - R$ 7.548,60
1|Pastor Cleiton Collins|Junho de 2018|PEDIDO Nº: 155 - R$ 11.447,60
1|Pastor Cleiton Collins|Julho de 2018|PEDIDO Nº: 215 - R$ 7.455,60
1|Pastor Cleiton Collins|Agosto de 2018|PEDIDO Nº: 300 - R$ 7.684,60
1|Pastor Cleiton Collins|Setembro de 2018|PEDIDO Nº: 400 - R$ 55,00
2|Pastor Cleiton Collins|Setembro de 2018|COMPLEMENTO Nº: 432 - R$ 10.017,60
1|Paulinho Tomé|Janeiro de 2017|PEDIDO Nº: 627151-PT/2017 - R$ 15.450,00
1|Paulinho Tomé|Fevereiro de 2017|PEDIDO Nº: 611558-PT/2017 - R$ 5.040,00
2|Paulinho Tomé|Fevereiro de 2017|COMPLEMENTO Nº: 637765-PT/2017 - R$ 10.410,00
1|Paulinho Tomé|Março de 2017|PEDIDO Nº: 731931-PT/2017 - R$ 15.450,00
1|Paulinho Tomé|Abril de 2017|PEDIDO Nº: 073094-PT/2017 - R$ 10.150,00
2|Paulinho Tomé|Abril de 2017|COMPLEMENTO Nº: 390336-PT/2017 - R$ 5.300,00
1|Paulinho Tomé|Maio de 2017|PEDIDO Nº: 773012-PT/2017 - R$ 15.450,00
1|Paulinho Tomé|Junho de 2017|PEDIDO Nº: 403963-PT/2017 - R$ 10.150,00
2|Paulinho Tomé|Junho de 2017|COMPLEMENTO Nº: 822171-PT/2017 - R$ 5.300,00
1|Paulinho Tomé|Julho de 2017|PEDIDO Nº: 966441-PT/2017 - R$ 5.040,00
2|Paulinho Tomé|Julho de 2017|COMPLEMENTO Nº: 585986-PT/2017 - R$ 10.410,00
1|Paulinho Tomé|Agosto de 2017|PEDIDO Nº: 285462-PT/2017 - R$ 15.412,00
1|Paulinho Tomé|Setembro de 2017|PEDIDO Nº: 056448-PT/2017 - R$ 10.340,00
2|Paulinho Tomé|Setembro de 2017|COMPLEMENTO Nº: 264416-PT/2017 - R$ 5.110,00
1|Paulinho Tomé|Outubro de 2017|PEDIDO Nº: 239504-PT/2017 - R$ 15.450,00
1|Paulinho Tomé|Novembro de 2017|PEDIDO Nº: 829669-PT/2017 - R$ 15.450,00
1|Paulinho Tomé|Dezembro de 2017|PEDIDO Nº: 774667-PT/2017 - R$ 2.280,00
2|Paulinho Tomé|Dezembro de 2017|COMPLEMENTO Nº: 588511-PT/2018 - R$ 13.170,00
1|Paulinho Tomé|Janeiro de 2018|PEDIDO Nº: 634861-PT/2018 - R$ 15.450,00
1|Paulinho Tomé|Fevereiro de 2018|PEDIDO Nº: 055961-PT/2018 - R$ 15.450,00
1|Paulinho Tomé|Março de 2018|PEDIDO Nº: 470243-PT/2018 - R$ 10.140,00
2|Paulinho Tomé|Março de 2018|COMPLEMENTO Nº: 172824-PT/2018 - R$ 5.310,00
1|Paulinho Tomé|Abril de 2018|PEDIDO Nº: 21 - R$ 15.450,00
1|Paulinho Tomé|Maio de 2018|PEDIDO Nº: 79 - R$ 15.440,00
1|Paulinho Tomé|Junho de 2018|PEDIDO Nº: 150 - R$ 15.450,00
1|Paulinho Tomé|Julho de 2018|PEDIDO Nº: 204 - R$ 12.450,00
1|Paulinho Tomé|Agosto de 2018|PEDIDO Nº: 287 - R$ 15.440,00
1|Paulinho Tomé|Setembro de 2018|PEDIDO Nº: 409 - R$ 5.040,00
2|Paulinho Tomé|Setembro de 2018|COMPLEMENTO Nº: 439 - R$ 10.400,00
1|Paulinho Tomé|Outubro de 2018|PEDIDO Nº: 440 - R$ 15.440,00
1|Pedro Serafim Neto|Fevereiro de 2015|PEDIDO Nº: 705456-PN/2015 - R$ 5.025,00
2|Pedro Serafim Neto|Fevereiro de 2015|COMPLEMENTO Nº: 735847-PN/2015 - R$ 10.425,00
1|Pedro Serafim Neto|Março de 2015|PEDIDO Nº: 746972-PN/2015 - R$ 15.447,00
1|Pedro Serafim Neto|Abril de 2015|PEDIDO Nº: 232710-PN/2015 - R$ 15.369,00
1|Pedro Serafim Neto|Maio de 2015|PEDIDO Nº: 584654-PN/2015 - R$ 15.450,00
1|Pedro Serafim Neto|Junho de 2015|PEDIDO Nº: 406094-PN/2015 - R$ 15.450,00
1|Pedro Serafim Neto|Julho de 2015|PEDIDO Nº: 101643-PN/2015 - R$ 15.450,00
1|Pedro Serafim Neto|Agosto de 2015|PEDIDO Nº: 736287-PN/2015 - R$ 15.450,00
1|Pedro Serafim Neto|Setembro de 2015|PEDIDO Nº: 344835-PN/2015 - R$ 15.450,00
1|Pedro Serafim Neto|Outubro de 2015|PEDIDO Nº: 201950-PN/2015 - R$ 15.450,00
1|Pedro Serafim Neto|Novembro de 2015|PEDIDO Nº: 386108-PN/2015 - R$ 15.450,00
1|Pedro Serafim Neto|Dezembro de 2015|PEDIDO Nº: 993047-PN/2015 - R$ 15.450,00
1|Pedro Serafim Neto|Janeiro de 2016|PEDIDO Nº: 377641-PN/2016 - R$ 10.278,75
2|Pedro Serafim Neto|Janeiro de 2016|COMPLEMENTO Nº: 931789-PN/2016 - R$ 5.171,25
1|Pedro Serafim Neto|Fevereiro de 2016|PEDIDO Nº: 795634-PN/2016 - R$ 15.450,00
1|Pedro Serafim Neto|Março de 2016|PEDIDO Nº: 137183-PN/2016 - R$ 15.450,00
1|Pedro Serafim Neto|Abril de 2016|PEDIDO Nº: 482321-PN/2016 - R$ 15.450,00
1|Pedro Serafim Neto|Maio de 2016|PEDIDO Nº: 978574-PN/2016 - R$ 15.450,00
1|Pedro Serafim Neto|Junho de 2016|PEDIDO Nº: 401382-PN/2016 - R$ 15.450,00
1|Pedro Serafim Neto|Julho de 2016|PEDIDO Nº: 014357-PN/2016 - R$ 15.450,00
1|Pedro Serafim Neto|Agosto de 2016|PEDIDO Nº: 880489-PN/2016 - R$ 15.450,00
1|Pedro Serafim Neto|Setembro de 2016|PEDIDO Nº: 677251-PN/2016 - R$ 15.450,00
1|Pedro Serafim Neto|Outubro de 2016|PEDIDO Nº: 877796-PN/2016 - R$ 15.450,00
1|Pedro Serafim Neto|Novembro de 2016|PEDIDO Nº: 393365-PN/2016 - R$ 15.450,00
1|Pedro Serafim Neto|Dezembro de 2016|PEDIDO Nº: 992395-PN/2016 - R$ 15.450,00
1|Pedro Serafim Neto|Janeiro de 2017|PEDIDO Nº: 200137-PN/2017 - R$ 15.449,00
1|Pedro Serafim Neto|Fevereiro de 2017|PEDIDO Nº: 460745-PN/2017 - R$ 15.450,00
1|Pedro Serafim Neto|Março de 2017|PEDIDO Nº: 006637-PN/2017 - R$ 15.305,92
2|Pedro Serafim Neto|Março de 2017|COMPLEMENTO Nº: 908329-PN/2017 - R$ 144,08
1|Pedro Serafim Neto|Abril de 2017|PEDIDO Nº: 905332-PN/2017 - R$ 15.450,00
